Test_No,SEID,System_Error,Parameter,DateNum_Start,Start,Stop,Datenum_Stop,Max,Min,Mean,Std,Ppk
150729-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736175.0349,42215.03472,42215.36111,736175.3618,15.64992046,6.066204071,10.10897396,2.099786437,
150730-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736175.4074,42215.40694,42215.78958,736175.7898,15.06664181,6.513034821,9.361095493,1.690428962,7.761559615
150730-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736175.4074,42215.40694,42215.78958,736175.7898,15.06664181,6.513034821,9.361095493,1.690428962,
150730-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736175.881,42215.88056,42216.31319,736176.3133,,,,,
150730-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736175.881,42215.88056,42216.31319,736176.3133,,,,,
150731-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736176.4126,42216.4125,42216.63681,736176.6372,,,,,
150731-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736176.4126,42216.4125,42216.63681,736176.6372,,,,,
150731-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736176.8931,42216.89306,42217.34653,736177.3467,,,,,
150731-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736176.8931,42216.89306,42217.34653,736177.3467,,,,,
150801-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736177.5525,42217.55208,42217.78056,736177.7809,-9.448397636,-12.30158329,-11.22412622,0.81577237,7.672023252
150801-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736177.5525,42217.55208,42217.78056,736177.7809,-9.448397636,-12.30158329,-11.22412622,0.81577237,
150803-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736179.8544,42219.85417,42220.22431,736180.2247,,,,,
150803-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736179.8544,42219.85417,42220.22431,736180.2247,,,,,
150804-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736180.3565,42220.35625,42220.49514,736180.4956,,,,,
150804-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736180.3565,42220.35625,42220.49514,736180.4956,,,,,
150804-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736180.8791,42220.87847,42221.30556,736181.3061,-9.001251221,-13.11749744,-11.54601812,0.86104166,7.144053045
150804-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736180.8791,42220.87847,42221.30556,736181.3061,-9.001251221,-13.11749744,-11.54601812,0.86104166,
150805-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736181.4076,42221.40694,42221.76319,736181.7634,-10.09595394,-13.39013958,-11.7518115,0.862056871,7.056065212
150805-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736181.4076,42221.40694,42221.76319,736181.7634,-10.09595394,-13.39013958,-11.7518115,0.862056871,
150805-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736181.8544,42221.85417,42222.33194,736182.3326,13.01838112,3.908083916,7.946552358,1.418415298,8.917593322
150805-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736181.8544,42221.85417,42222.33194,736182.3326,13.01838112,3.908083916,7.946552358,1.418415298,
150806-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736182.4055,42222.40486,42222.74792,736182.7481,11.10138893,5.588771343,7.947383372,0.900168794,14.05195101
150806-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736182.4055,42222.40486,42222.74792,736182.7481,11.10138893,5.588771343,7.947383372,0.900168794,
150806-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736182.8602,42222.85972,42223.31042,736183.3107,12.31379032,-13.63275909,-5.446800104,5.328213053,1.536049682
150806-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736182.8602,42222.85972,42223.31042,736183.3107,12.31379032,-13.63275909,-5.446800104,5.328213053,
150807-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736183.431,42223.43056,42223.74444,736183.7451,-0.597884715,-11.06009865,-5.241011265,2.113302734,3.905259816
150807-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736183.431,42223.43056,42223.74444,736183.7451,-0.597884715,-11.06009865,-5.241011265,2.113302734,
150812-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736188.8908,42228.89028,42229.36597,736189.3666,-2.622323036,-11.68572807,-7.796508487,1.69943063,4.355084408
150812-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736188.8908,42228.89028,42229.36597,736189.3666,-2.622323036,-11.68572807,-7.796508487,1.69943063,
150813-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736189.398,42229.39792,42229.76111,736189.7617,1.110108972,-11.54943371,-6.631263477,3.315610901,2.349364589
150813-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736189.398,42229.39792,42229.76111,736189.7617,1.110108972,-11.54943371,-6.631263477,3.315610901,
150814-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736190.8643,42230.86389,42231.32014,736191.3202,12.27140999,6.652864456,8.259280038,1.046332039,12.18838081
150814-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736190.8643,42230.86389,42231.32014,736191.3202,12.27140999,6.652864456,8.259280038,1.046332039,
150815-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736191.5166,42231.51597,42231.75278,736191.7529,17.73892212,7.090016365,8.340642907,1.576033631,8.109099993
150815-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736191.5166,42231.51597,42231.75278,736191.7529,17.73892212,7.090016365,8.340642907,1.576033631,
150819-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736195.8736,42235.87292,42236.27361,736196.2743,79.83959198,6.210573196,15.96087399,13.42537008,1.141144806
150819-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736195.8736,42235.87292,42236.27361,736196.2743,79.83959198,6.210573196,15.96087399,13.42537008,
150820-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736196.5046,42236.50417,42236.81806,736196.8185,16.63968849,6.58329916,8.700099167,2.036159166,6.335473804
150820-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736196.5046,42236.50417,42236.81806,736196.8185,16.63968849,6.58329916,8.700099167,2.036159166,
150820-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736197.0323,42237.03194,42237.17083,736197.1709,6.251367569,-9.69382,-2.106137216,6.506791937,1.428961361
150820-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736197.0323,42237.03194,42237.17083,736197.1709,6.251367569,-9.69382,-2.106137216,6.506791937,
150821-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736197.5103,42237.50972,42237.77986,736197.7801,3.531893969,-12.87180614,-6.358063919,4.106122753,1.919242515
150821-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736197.5103,42237.50972,42237.77986,736197.7801,3.531893969,-12.87180614,-6.358063919,4.106122753,
150822-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736198.5279,42238.52778,42238.81667,736198.8167,,,,,
150822-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736198.5279,42238.52778,42238.81667,736198.8167,,,,,
150825-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736201.8798,42241.87917,42242.17014,736202.1701,39.87995148,8.938694,11.80986643,6.727670228,2.071537645
150825-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736201.8798,42241.87917,42242.17014,736202.1701,39.87995148,8.938694,11.80986643,6.727670228,
150826-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736202.4804,42242.47986,42242.82708,736202.8277,24.3476963,9.87947464,12.35483678,5.602109369,2.520171956
150826-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736202.4804,42242.47986,42242.82708,736202.8277,24.3476963,9.87947464,12.35483678,5.602109369,
150826-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736202.8767,42242.87639,42243.21806,736203.2184,6.769656181,-12.99040985,-7.507635022,3.971493287,1.887817617
150826-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736202.8767,42242.87639,42243.21806,736203.2184,6.769656181,-12.99040985,-7.507635022,3.971493287,
150827-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736203.4854,42243.48542,42243.8375,736203.8379,-0.121212885,-13.84243011,-8.949517414,2.404638529,2.918038385
150827-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736203.4854,42243.48542,42243.8375,736203.8379,-0.121212885,-13.84243011,-8.949517414,2.404638529,
150827-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736203.8696,42243.86944,42244.19028,736204.1907,,,,,
150827-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736203.8696,42243.86944,42244.19028,736204.1907,,,,,
150828-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736204.4756,42244.475,42244.82778,736204.8279,12.78522205,-11.71143436,-4.904085557,8.722261652,0.959075197
150828-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736204.4756,42244.475,42244.82778,736204.8279,12.78522205,-11.71143436,-4.904085557,8.722261652,
150901-1a,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736208.6411,42248.64097,42248.68056,736209.6411,,,,,
150901-1a,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736208.6411,42248.64097,42248.68056,736209.6411,,,,,
150901-1b,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736208.8086,42248.80833,42248.84792,736209.8086,,,,,
150901-1b,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736208.8086,42248.80833,42248.84792,736209.8086,,,,,
150904-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736211.8927,42251.89236,42252.24167,736212.8927,1.67355752,-2.632852316,-0.911427006,1.746727354,5.551061519
150904-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736211.8927,42251.89236,42252.24167,736212.8927,1.67355752,-2.632852316,-0.911427006,1.746727354,
150905-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736212.2648,42252.26458,42252.72083,736213.2648,1.67355752,-0.768584907,0.452486306,1.409971588,7.19931441
150905-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736212.2648,42252.26458,42252.72083,736213.2648,1.67355752,-0.768584907,0.452486306,1.409971588,
150909-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736216.8958,42256.89514,42257.29236,736217.8958,-8.608212471,-13.55012989,-12.24002239,0.762022848,7.768786135
150909-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736216.8958,42256.89514,42257.29236,736217.8958,-8.608212471,-13.55012989,-12.24002239,0.762022848,
150910-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736217.3959,42257.39583,42257.80972,736218.3959,-8.170873642,-15.20890713,-12.388443,0.96158615,6.105036973
150910-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736217.3959,42257.39583,42257.80972,736218.3959,-8.170873642,-15.20890713,-12.388443,0.96158615,
150910-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736217.8919,42257.89167,42258.31458,736218.8919,-0.130899817,-15.20890713,-11.66468424,2.285252041,2.674441073
150910-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736217.8919,42257.89167,42258.31458,736218.8919,-0.130899817,-15.20890713,-11.66468424,2.285252041,
150911-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736218.4628,42258.4625,42258.72986,736219.4628,8.503803253,-14.09025574,-5.677984429,6.725790226,1.205410554
150911-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736218.4628,42258.4625,42258.72986,736219.4628,8.503803253,-14.09025574,-5.677984429,6.725790226,
150911-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736218.8403,42258.83958,42259.31458,736219.8403,8.503803253,-2.600315571,1.505695735,2.089251517,5.026632022
150911-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736218.8403,42258.83958,42259.31458,736219.8403,8.503803253,-2.600315571,1.505695735,2.089251517,
150912-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736219.3942,42259.39375,42259.59514,736220.3942,5.822663784,-1.194319487,1.645030296,1.763241527,5.982358779
150912-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736219.3942,42259.39375,42259.59514,736220.3942,5.822663784,-1.194319487,1.645030296,1.763241527,
150915-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736222.448,42262.44792,42262.77639,736223.448,,,,,
150915-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736222.448,42262.44792,42262.77639,736223.448,,,,,
150915-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736222.86,42262.85972,42263.15556,736223.86,,,,,
150915-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736222.86,42262.85972,42263.15556,736223.86,,,,,
150916-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736223.4411,42263.44097,42263.77083,736224.4411,,,,,
150916-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736223.4411,42263.44097,42263.77083,736224.4411,,,,,
150916-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736223.871,42263.87083,42264.15903,736224.871,55.6138916,9.011324883,20.05278072,15.78096845,1.057239313
150916-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736223.871,42263.87083,42264.15903,736224.871,55.6138916,9.011324883,20.05278072,15.78096845,
150917-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736224.4618,42264.46111,42264.74792,736225.4618,55.6138916,9.011324883,20.05278072,15.78096845,1.057239313
150917-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736224.4618,42264.46111,42264.74792,736225.4618,55.6138916,9.011324883,20.05278072,15.78096845,
150917-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736224.8683,42264.86806,42265.15694,736225.8683,,,,,
150917-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736224.8683,42264.86806,42265.15694,736225.8683,,,,,
150918-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736225.5228,42265.52222,42265.81806,736226.5228,,,,,
150918-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736225.5228,42265.52222,42265.81806,736226.5228,,,,,
150918-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736225.8726,42265.87222,42266.15,736226.8726,,,,,
150918-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736225.8726,42265.87222,42266.15,736226.8726,,,,,
150919-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736226.44,42266.43958,42266.625,736227.44,,,,,
150919-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736226.44,42266.43958,42266.625,736227.44,,,,,
150924-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736231.8987,42271.89861,42272.30694,736232.8987,17.16198158,5.816140652,8.583629265,1.815367984,7.084629602
150924-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736231.8987,42271.89861,42272.30694,736232.8987,17.16198158,5.816140652,8.583629265,1.815367984,
150925-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736232.3898,42272.38958,42272.63333,736233.3898,14.07758331,5.816140652,8.383284376,1.542908269,8.292410109
150925-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736232.3898,42272.38958,42272.63333,736233.3898,14.07758331,5.816140652,8.383284376,1.542908269,
150925-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736232.9039,42272.90347,42273.29861,736233.9039,,,,,
150925-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736232.9039,42272.90347,42273.29861,736233.9039,,,,,
150926-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736233.322,42273.32153,42273.58542,736234.322,,,,,
150926-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736233.322,42273.32153,42273.58542,736234.322,,,,,
150928-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736235.8702,42275.87014,42276.23194,736236.8702,-7.662594795,-12.89463902,-10.65284011,0.851282124,7.575694496
150928-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736235.8702,42275.87014,42276.23194,736236.8702,-7.662594795,-12.89463902,-10.65284011,0.851282124,
150929-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736236.393,42276.39236,42276.81667,736237.393,77.19677734,-12.89463902,-8.711003566,10.03647196,0.707054448
150929-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736236.393,42276.39236,42276.81667,736237.393,77.19677734,-12.89463902,-8.711003566,10.03647196,
150929-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736236.8981,42276.89792,42277.08542,736237.8981,77.19677734,8.877599716,15.78062592,14.96706491,1.01958592
150929-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736236.8981,42276.89792,42277.08542,736237.8981,77.19677734,8.877599716,15.78062592,14.96706491,
150930-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736237.4291,42277.42847,42277.75417,736238.4291,28.40986443,-12.84054852,4.063384144,8.277617435,1.371706469
150930-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736237.4291,42277.42847,42277.75417,736238.4291,28.40986443,-12.84054852,4.063384144,8.277617435,
150930-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736237.8715,42277.87083,42278.10069,736238.8715,13.86191463,-12.8920784,-2.580135849,6.063259674,1.507432505
150930-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736237.8715,42277.87083,42278.10069,736238.8715,13.86191463,-12.8920784,-2.580135849,6.063259674,
151001-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736238.3915,42278.39097,42278.75278,736239.3915,4.471282482,-12.8920784,-7.749518224,4.466204415,1.660655574
151001-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736238.3915,42278.39097,42278.75278,736239.3915,4.471282482,-12.8920784,-7.749518224,4.466204415,
151001-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736238.8588,42278.85833,42279.25833,736239.8588,,,,,
151001-2,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736238.8588,42278.85833,42279.25833,736239.8588,,,,,
151002-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,P_SCD_ppm_NOxOff_FiltTestResult_Lo,736239.3993,42279.39861,42279.70139,736240.3993,,,,,
151002-1,5978,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,V_SCD_ppm_AvgNOxOff_Decision,736239.3993,42279.39861,42279.70139,736240.3993,,,,,
