Test_No,SEID,System_Error,Parameter,DateNum_Start,Start,Stop,Datenum_Stop,Max,Min,Mean,Std,Ppk
150401-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736055.9048,42095.90417,42096.29097,736056.2916,,,,,
150402-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736056.4302,42096.42986,42096.78958,736056.7899,,,,,
150402-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736056.8895,42096.88889,42097.22083,736057.2212,0,0,0,0,
150403-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736057.4034,42097.40278,42097.74167,736057.7423,,,,,
150407-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736061.8479,42101.84792,42102.03819,736062.0387,9.739073753,0,0.226490087,1.485194824,476.8787403
150408-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736062.9547,42102.95417,42103.29097,736063.2915,3.883544922,0,0.204397101,0.890946308,794.958343
150409-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736063.5519,42103.55139,42103.79653,736063.7968,21.02582169,0,1.135258136,4.378713489,161.6810316
150409-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736063.8545,42103.85417,42104.23194,736064.2325,0,0,0,0,
150410-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736064.3626,42104.3625,42104.7875,736064.7875,31.02218056,0,5.736225552,11.6766634,60.4985546
150410-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736064.8574,42104.85694,42105.23125,736065.2313,7.380264282,0,0.541186829,1.881504504,376.3758929
150411-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736065.3711,42105.37083,42105.65694,736065.6572,0,0,0,0,
150413-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736067.9015,42107.90139,42108.14514,736068.1455,150.2457275,0,2.19658197,15.03614659,47.06000537
150415-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736069.8766,42109.87639,42110.12083,736070.1213,,,,,
150416-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736070.4074,42110.40694,42110.76458,736070.7646,,,,,
150416-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736070.8942,42110.89375,42111.18264,736071.1831,78.59225464,0,4.075290044,14.76536336,47.88063023
150417-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736071.4539,42111.45347,42111.75833,736071.7585,120.2324982,0,12.7069676,23.67284596,29.74284032
150417-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736071.8761,42111.87569,42112.29653,736072.2968,10.72276878,0,0.396804559,1.860655285,380.6191673
150418-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736072.2803,42112.27986,42112.40764,736072.4078,16.24318123,0,0.580113615,3.069672717,230.6890758
150420-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736074.863,42114.8625,42115.26875,736075.2693,30.2730751,0,0.35552283,3.059302902,231.4954904
150526-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736110.8112,42150.81111,42150.84306,736110.8431,,,,,
150603-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736118.9397,42158.93958,42159.23333,736119.2336,0,0,0,0,
150604-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736119.5425,42159.54236,42159.75347,736119.7539,,,,,
150604-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736119.9097,42159.90903,42160.30069,736120.3007,21.70896912,0,1.036265507,3.692671297,191.7278454
150605-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736120.4107,42160.41042,42160.70833,736120.7085,3.670104027,0,0.114690751,0.648788861,1091.718963
150605-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736120.8431,42160.84306,42160.95903,736120.9591,0,0,0,0,
150624-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736139.8491,42179.84861,42180.32569,736140.3258,0,0,0,0,
150625-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736140.8805,42180.87986,42181.32361,736141.324,142.0971832,0,11.33941052,22.29583535,31.60023021
150627-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736142.538,42182.5375,42182.90486,736142.9049,173.9909668,0,4.565592382,16.24816298,43.50100808
150629-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736144.8669,42184.86667,42185.08264,736145.0828,,,,,
150630-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736145.8861,42185.88542,42186.27083,736146.2714,86.74678802,0,4.031095943,14.60402497,48.41060161
150701-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736146.9103,42186.90972,42187.34444,736147.3448,168.6208191,0,4.187998568,16.06734896,43.99838055
150702-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736147.3809,42187.38056,42187.8125,736147.8128,132.7858734,0,1.449203028,9.2166279,76.80143686
150702-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736147.8734,42187.87292,42188.33125,736148.3317,11.28034306,0,0.376986364,1.863189909,380.1049308
150703-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736148.7864,42188.78611,42188.93889,736148.9391,0,0,0,0,
150706-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736151.8348,42191.83472,42192.23125,736152.2313,34.40684509,0,1.561900823,6.154350707,115.010134
150707-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736152.3646,42192.36389,42192.79236,736152.7928,28.96535683,0,1.192868517,4.332635351,163.396098
150707-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736152.8775,42192.87708,42193.34167,736153.3418,131.8820801,0,11.95276541,24.62697646,28.60071269
150708-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736153.4391,42193.43889,42193.78958,736153.79,27.21556091,0,2.554042416,6.922928825,102.1940285
150708-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736153.8883,42193.88819,42194.16458,736154.1648,0,0,0,,
150709-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736154.4115,42194.41111,42194.81042,736154.8104,0,0,0,0,
150709-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736154.8817,42194.88125,42195.28472,736155.2848,101.5518723,0,3.623876808,13.5868544,52.04481873
150710-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736155.3704,42195.37014,42195.76528,736155.7656,105.3613281,0,4.661051205,15.98181076,44.22400316
150710-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736155.8801,42195.87986,42196.17847,736156.1786,27.51012039,0,1.329736632,4.878240908,145.1117526
150711-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736156.4595,42196.45903,42196.73611,736156.7364,5.601058006,0,0.384363532,1.139816809,621.3324863
150713-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736158.8608,42198.86042,42199.275,736159.2751,27.67693329,0,1.826113224,6.234951413,113.5092452
150715-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736160.8766,42200.87639,42201.34236,736161.3426,35.741642,0,3.926802982,9.347915484,75.63444494
150716-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736161.4475,42201.44722,42201.74514,736161.7455,,,,,
150716-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736161.9004,42201.9,42202.30694,736162.3072,158.5993347,0,4.083598735,18.31013107,38.61098159
150717-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736162.3938,42202.39375,42202.78403,736162.7845,142.8277893,0,3.650767914,19.63882424,36.0060461
150717-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736162.8781,42202.87778,42203.12153,736163.1219,0,0,0,0,
150721-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736166.6791,42206.67847,42206.73125,736166.7314,0,0,0,0,
150722-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736167.8628,42207.8625,42207.89861,736167.8992,1.072807312,0,0.134100914,0.379294663,1867.383601
150728-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736174.0009,42214.00069,42214.36597,736174.3665,50.89719009,0,4.645656761,9.404205614,75.15624499
150729-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736174.3862,42214.38611,42214.75278,736174.7531,27.41277504,0,1.605152293,5.355222119,132.1697339
150729-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736175.0349,42215.03472,42215.36111,736175.3618,0.644361496,0,0.013709819,0.093989784,7536.23141
150730-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736175.4074,42215.40694,42215.78958,736175.7898,12.33232594,0,0.246646519,1.744054259,406.0946579
150730-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736175.881,42215.88056,42216.31319,736176.3133,0,0,0,0,
150731-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736176.4126,42216.4125,42216.63681,736176.6372,0,0,0,0,
150731-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736176.8931,42216.89306,42217.34653,736177.3467,20.08418846,0,3.347364744,8.199335605,86.25303063
150801-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736177.5525,42217.55208,42217.78056,736177.7809,49.99772263,0,1.535958555,8.354465239,84.72371682
150803-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736179.8544,42219.85417,42220.22431,736180.2247,0,0,0,0,
150804-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736180.3565,42220.35625,42220.49514,736180.4956,0,0,0,,
150804-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736180.8791,42220.87847,42221.30556,736181.3061,128.7945862,0,11.12315573,23.02530036,30.60223336
150805-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736181.4076,42221.40694,42221.76319,736181.7634,45.98122025,0,4.428358452,9.462238222,74.70296111
150805-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736181.8544,42221.85417,42222.33194,736182.3326,138.5992889,0,12.6002076,25.56718679,27.54050611
150806-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736182.4055,42222.40486,42222.74792,736182.7481,71.5268631,0,4.108756248,12.37842886,57.11255895
150806-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736182.8602,42222.85972,42223.31042,736183.3107,108.1321106,0,10.75097382,21.58088403,32.65620047
150807-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736183.431,42223.43056,42223.74444,736183.7451,106.9385529,0,5.505775388,18.35492941,38.49091756
150812-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736188.8908,42228.89028,42229.36597,736189.3666,22.44491959,0,1.105433702,4.522344073,156.5482069
150813-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736189.398,42229.39792,42229.76111,736189.7617,2.301558495,0,0.104616295,0.49069392,1443.462885
150814-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736190.8643,42230.86389,42231.32014,736191.3202,80.4149704,0,7.456021899,17.10572291,41.26385048
150815-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736191.5166,42231.51597,42231.75278,736191.7529,83.31729126,0,2.765906735,10.49533835,67.40243531
150819-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736195.8736,42235.87292,42236.27361,736196.2743,25.54114914,0,1.258461425,5.2395418,135.1098766
150820-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736196.5046,42236.50417,42236.81806,736196.8185,23.65559006,0,0.374074519,2.555690553,277.1104823
150820-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736197.0323,42237.03194,42237.17083,736197.1709,20.67367935,0,1.088088387,4.74286732,149.2705972
150821-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736197.5103,42237.50972,42237.77986,736197.7801,11.53640652,0,0.340977388,1.978206064,358.0110723
150822-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736198.5279,42238.52778,42238.81667,736198.8167,32.58971024,0,1.98288801,6.774054042,104.4680728
150825-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736201.8798,42241.87917,42242.17014,736202.1701,0,0,0,0,
150826-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736202.4804,42242.47986,42242.82708,736202.8277,0,0,0,0,
150826-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736202.8767,42242.87639,42243.21806,736203.2184,99.72972107,0,7.423483492,16.46275847,42.8760976
150827-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736203.4854,42243.48542,42243.8375,736203.8379,83.7951355,0,5.745879627,14.59444181,48.40322428
150827-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736203.8696,42243.86944,42244.19028,736204.1907,0,0,0,0,
150828-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736204.4756,42244.475,42244.82778,736204.8279,0,0,0,0,
150901-1a,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736208.6411,42248.64097,42248.68056,736209.6411,0,0,0,0,
150901-1b,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736208.8086,42248.80833,42248.84792,736209.8086,0,0,0,0,
150904-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736211.8927,42251.89236,42252.24167,736212.8927,1.77686882,0,0.080766765,0.378829705,1869.722467
150905-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736212.2648,42252.26458,42252.72083,736213.2648,0,0,0,0,
150909-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736216.8958,42256.89514,42257.29236,736217.8958,192.9514465,0,6.778749636,23.09318434,30.57498436
150910-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736217.3959,42257.39583,42257.80972,736218.3959,187.5449219,0,5.578610345,20.06121682,35.21589956
150910-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736217.8919,42257.89167,42258.31458,736218.8919,67.79356384,0,2.505468551,9.106852585,77.68855052
150911-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736218.4628,42258.4625,42258.72986,736219.4628,67.79356384,0,1.264565816,6.472593658,109.3706555
150911-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736218.8403,42258.83958,42259.31458,736219.8403,4.550425529,0,0.084267139,0.619234481,1143.840122
150912-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736219.3942,42259.39375,42259.59514,736220.3942,0,0,0,0,
150915-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736222.448,42262.44792,42262.77639,736223.448,0,0,0,0,
150915-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736222.86,42262.85972,42263.15556,736223.86,0,0,0,0,
150916-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736223.4411,42263.44097,42263.77083,736224.4411,57.55761719,0,2.997239553,11.82247272,59.8296372
150916-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736223.871,42263.87083,42264.15903,736224.871,57.55761719,0,2.0647818,7.871806107,89.89615129
150917-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736224.4618,42264.46111,42264.74792,736225.4618,58.59413147,0,2.144468052,7.793741493,90.79317184
150917-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736224.8683,42264.86806,42265.15694,736225.8683,58.59413147,0,3.725531401,11.78061547,60.02160849
150918-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736225.5228,42265.52222,42265.81806,736226.5228,7.86771965,0,1.12395995,2.973718511,238.0718542
150918-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736225.8726,42265.87222,42266.15,736226.8726,0,0,0,0,
150919-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736226.44,42266.43958,42266.625,736227.44,0,0,0,0,
150924-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736231.8987,42271.89861,42272.30694,736232.8987,69.04858398,0,2.52240152,8.733710829,81.00709385
150925-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736232.3898,42272.38958,42272.63333,736233.3898,50.51694107,0,1.200589307,5.402367373,131.0412803
150925-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736232.9039,42272.90347,42273.29861,736233.9039,0,0,0,0,
150926-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736233.322,42273.32153,42273.58542,736234.322,0,0,0,0,
150928-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736235.8702,42275.87014,42276.23194,736236.8702,208.3659821,0,4.699813316,21.62216207,32.68714417
150929-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736236.393,42276.39236,42276.81667,736237.393,167.7299805,0,3.286230954,13.54595829,52.210254
150929-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736236.8981,42276.89792,42277.08542,736237.8981,61.82844162,0,2.866012818,11.43667503,61.85171774
150930-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736237.4291,42277.42847,42277.75417,736238.4291,61.82844162,0,1.227288978,7.885870123,89.77122702
150930-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736237.8715,42277.87083,42278.10069,736238.8715,90.27935791,0,0.749253877,7.352746834,96.30191247
151001-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736238.3915,42278.39097,42278.75278,736239.3915,90.27935791,0,3.446567835,15.64748158,45.19477934
151001-2,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736238.8588,42278.85833,42279.25833,736239.8588,,,,,
151002-1,5365,NOX_IN_SENSOR_IR_HI_MOTOR_ERR,EONOx_IRH_Mot_Cusum_Value,736239.3993,42279.39861,42279.70139,736240.3993,,,,,
